price_level,address_verified,has_website,has_email,has_social,has_phone,socials_count,instagram_engagement_rate,reviews_count_30d,reviews_count_90d,beam_velocity_reviews_per_month,sentiment_avg,sentiment_positive_pct_360d,sentiment_negative_pct_360d,log_reviews_total_count,log_instagram_followers,log_instagram_post_count,log_reviews_count_360d,log_website_domain_age,review_recency_ratio,has_description,description_length,tag_dine_in,tag_takeout,tag_delivery,tag_drive_through,tag_curbside,tag_alcohol,tag_beer,tag_cocktails,tag_coffee,tag_late_night_food,tag_comfort_food,tag_vegan_options,tag_vegetarian_options,tag_breakfast,tag_brunch,tag_lunch,tag_dinner,tag_dessert,tag_seating,tag_catering,tag_casual,tag_cozy,tag_upscale,tag_lively,tag_quiet,tag_historic,tag_romantic,tag_trendy,tag_bar_onsite,tag_live_music,tag_outdoor_seating,tag_wifi,tag_restroom,tag_parking,tag_credit_cards,tag_debit_cards,tag_cash_only,tag_nfc_mobile_payments,tag_fast_service,tag_great_cocktails,tag_great_beer_selection,tag_groups,tag_tourists,tag_families,tag_locals,tag_kids_menu,tag_high_chairs,tag_good_for_kids,has_menu_link,has_order_links,has_reservation_link,sentiment_trend_num,category_count,cat_restaurant,cat_american_restaurant,cat_pizza_restaurant,cat_fast_food_restaurant,cat_bar,cat_italian_restaurant,cat_sandwich_shop,cat_takeout_restaurant,cat_caterer,cat_bar_&_grill,cat_breakfast_restaurant,cat_family_restaurant,cat_mexican_restaurant,cat_hamburger_restaurant,cat_seafood_restaurant,rating
1,1,1,1,1,1,2,1.01,,,,0.5943,80.7,14.05,6.742880635791903,0.0,0.0,0.0,7.438383530044307,0.0,1,87,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58
1,1,1,1,1,1,4,1.01,,,,0.5943,80.7,14.05,7.2254814727822945,0.0,0.0,0.0,8.961879012677683,0.0,1,93,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.3
1,1,1,1,1,1,4,7.84,,,,0.5943,80.7,14.05,6.401917196727186,4.787491742782046,2.639057329615259,0.0,8.253227645581772,0.0,1,100,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.16
2,1,1,1,1,1,7,1.01,,,,0.5943,80.7,14.05,6.9985096422506015,0.0,0.0,0.0,8.988321188323683,0.0,1,85,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.21
3,1,1,1,1,1,3,5.77,,,,0.5943,80.7,14.05,7.044032897274685,7.3537223303996315,5.638354669333745,0.0,6.646390514847729,0.0,1,97,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.0,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.5
2,1,1,1,1,1,4,1.09,,,,0.5943,80.7,14.05,7.902117546276448,6.951772164398911,4.553876891600541,0.0,7.05444965813294,0.0,1,97,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.0,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.67
2,1,1,1,1,1,4,4.07,,,,0.5943,80.7,14.05,7.105786129481271,6.78105762593618,5.407171771460119,0.0,7.809135398120538,0.0,1,98,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.39
2,1,1,1,1,1,4,1.32,,,,0.5943,80.7,14.05,7.272398392570047,13.370853376292711,7.810758116529357,0.0,9.326700173092378,0.0,1,85,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,8,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,4.04
1,1,1,1,1,1,2,1.01,,,,0.5943,80.7,14.05,6.641182169740591,0.0,0.0,0.0,8.569026340056254,0.0,1,95,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36
2,1,1,1,1,1,5,3.46,,,,0.5943,80.7,14.05,6.429719478039138,6.2285110035911835,3.4657359027997265,0.0,8.987071812848821,0.0,1,100,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0.0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.59
2,1,1,1,1,1,4,4.69,,,,0.5943,80.7,14.05,6.729824070489475,6.3578422665081,7.801800401908972,0.0,9.03931477492408,0.0,1,98,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.45
3,1,1,1,1,1,3,7.24,,,,0.5943,80.7,14.05,5.225746673713202,5.616771097666572,4.04305126783455,0.0,8.811801223938751,0.0,1,98,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48
2,1,1,1,1,1,5,0.36,,,,0.5943,80.7,14.05,6.994849985833071,7.405495663199472,6.075346031088684,0.0,8.540909718033554,0.0,1,96,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0.0,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.48
1,1,1,1,1,1,3,0.0,,,,0.5943,80.7,14.05,6.3818160174060985,2.0794415416798357,0.0,0.0,7.7354333524996886,0.0,1,82,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0.0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4.53
1,1,1,1,1,1,4,13.31,,,,0.5943,80.7,14.05,6.838405200847344,7.336936913707618,6.456769655572163,0.0,8.891098830616636,0.0,1,92,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.47
2,1,1,1,1,1,1,1.01,,,,0.5943,80.7,14.05,6.854354502255021,0.0,0.0,0.0,7.6544432264701125,0.0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62
3,1,1,1,1,1,4,4.04,,,,0.5943,80.7,14.05,6.9440872082295275,2.302585092994046,2.4849066497880004,0.0,8.908694592507015,0.0,1,87,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.61
2,1,1,1,1,1,5,2.97,,,,0.5943,80.7,14.05,6.9650803456014065,7.504942068396171,4.727387818712341,0.0,8.250620082174692,0.0,1,97,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.64
2,1,1,1,1,1,3,0.63,,,,0.5943,80.7,14.05,6.335054251498059,5.910796644040527,5.572154032177765,0.0,6.253828811575473,0.0,1,98,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0.0,8,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,4.29
2,1,1,1,1,1,6,0.37,,,,0.5943,80.7,14.05,6.901737206656574,15.522789263679513,6.202535517187923,0.0,9.359363643368622,0.0,1,68,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0.0,6,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3.69
2,1,1,1,1,1,6,3.64,,,,0.5943,80.7,14.05,5.459585514144159,11.222305748531104,7.074116816197362,0.0,9.310457163310955,0.0,1,97,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4.0
1,1,1,1,1,1,5,0.25,,,,0.5943,80.7,14.05,6.473890696352274,5.799092654460526,6.532334292222349,0.0,8.210939733379021,0.0,1,72,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4.32
1,1,1,1,1,1,6,0.37,,,,0.5943,80.7,14.05,6.844815479208263,15.522789263679513,6.202535517187923,0.0,9.359363643368622,0.0,1,68,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0.0,6,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3.29
2,1,1,1,1,1,4,0.69,,,,0.5943,80.7,14.05,6.304448802421981,4.110873864173311,4.9344739331306915,0.0,8.0323601479245,0.0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4
2,1,1,1,1,1,5,0.21,,,,0.5943,80.7,14.05,7.5569505720129,9.809835996454673,7.580699752224563,0.0,8.39615486303918,0.0,1,100,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.71
0,1,1,1,1,1,4,1.51,,,,0.5943,80.7,14.05,6.950814768442584,8.574518258035507,7.002155954403621,0.0,7.679251425953058,0.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83
1,1,1,1,1,1,2,1.01,,,,0.5943,80.7,14.05,6.9985096422506015,0.0,0.0,0.0,9.270117576012044,0.0,1,99,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.69
2,1,1,1,1,1,2,1.01,,,,0.5943,80.7,14.05,6.961296045910167,0.0,0.0,0.0,4.2626798770413155,0.0,1,98,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09
2,1,1,1,1,1,4,0.15,,,,0.5943,80.7,14.05,6.98100574072173,6.881411303642535,5.934894195619588,0.0,8.854522203757432,0.0,1,99,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.07
2,1,1,1,1,1,5,2.88,,,,0.5943,80.7,14.05,6.831953565565855,7.399398083331354,6.56244409369372,0.0,8.789964651132264,0.0,1,100,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57
2,1,1,1,1,1,5,2.61,,,,0.5943,80.7,14.05,6.617402977974478,6.956545443151569,5.680172609017068,0.0,8.37516869138682,0.0,1,90,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.57
2,1,1,1,1,1,5,11.47,,,,0.5943,80.7,14.05,7.023758954738443,5.971261839790462,3.784189633918261,0.0,8.740816627567298,0.0,1,96,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.47
2,1,1,1,0,1,0,1.01,0.0,3.0,4.0,-0.0049,44.44,55.56,5.605802066295998,0.0,0.0,2.302585092994046,9.358501722956703,0.01107011070110701,1,92,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.71
1,1,1,1,0,1,0,1.01,0.0,1.0,3.0,0.6202,50.0,50.0,5.7430031878094825,0.0,0.0,1.9459101490553132,9.358501722956703,0.003215434083601286,1,92,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.05
1,1,1,1,1,1,5,0.03,0.0,4.0,2.0,0.498,23.08,76.92,5.84354441703136,14.180754185651939,7.415776975415394,2.639057329615259,9.309008543772885,0.011627906976744186,1,97,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.89
2,1,1,1,1,1,5,0.03,0.0,0.0,2.0,0.3217,50.0,50.0,4.948759890378168,14.180754185651939,7.415776975415394,1.0986122886681096,9.309008543772885,0.0,1,97,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.89
1,1,1,1,1,1,5,0.03,0.0,0.0,0.0,0.4978,66.67,33.33,4.859812404361672,14.180754185651939,7.415776975415394,1.3862943611198906,9.309008543772885,0.0,1,97,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2.03
2,1,1,1,1,1,5,0.03,0.0,1.0,1.0,0.4747,25.0,75.0,5.043425116919247,14.180754185651939,7.415776975415394,1.6094379124341003,9.309008543772885,0.006493506493506494,1,97,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.88
2,1,1,1,1,1,5,0.03,0.0,0.0,,0.1109,80.7,14.05,4.0943445622221,14.180754185651939,7.415776975415394,0.0,9.309008543772885,0.0,1,97,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.26
1,1,1,1,1,1,5,3.64,0.0,0.0,1.0,0.3052,0.0,100.0,4.584967478670572,11.222305748531104,7.074116816197362,0.6931471805599453,9.309008543772885,0.0,1,97,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.6
2,1,1,1,1,1,5,0.03,0.0,1.0,1.0,0.3786,33.33,50.0,4.574710978503383,14.180754185651939,7.415776975415394,1.9459101490553132,9.308917935337178,0.010416666666666666,1,97,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.5
2,1,1,1,1,1,3,1.01,0.0,2.0,1.0,0.5511,50.0,50.0,5.225746673713202,0.0,0.0,2.1972245773362196,9.309008543772885,0.010810810810810811,1,97,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2.11
2,1,1,1,1,1,5,0.03,0.0,0.0,0.0,0.2915,40.0,60.0,4.31748811353631,14.180754185651939,7.415776975415394,1.791759469228055,9.308917935337178,0.0,1,97,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.49
2,1,1,1,1,1,5,0.03,0.0,0.0,0.0,0.285,80.0,20.0,4.430816798843313,14.180754185651939,7.415776975415394,1.791759469228055,9.309008543772885,0.0,1,97,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.87
2,1,1,1,1,1,5,0.03,0.0,0.0,1.0,0.5077,100.0,0.0,5.262690188904886,14.180754185651939,7.415776975415394,1.0986122886681096,9.308917935337178,0.0,1,97,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.94
2,1,1,1,1,1,3,1.01,0.0,3.0,1.0,0.0904,36.0,56.0,7.193685818395112,0.0,0.0,3.258096538021482,9.31325790598287,0.002255639097744361,1,68,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.04
2,1,1,1,1,1,3,0.14,0.0,7.0,2.0,0.5239,86.96,13.04,6.582025138892826,4.804021044733257,6.248042874508429,3.1780538303479458,8.39660622842712,0.009708737864077669,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.45
2,1,1,1,1,1,4,0.64,0.0,18.0,3.0,0.6906,78.57,21.43,6.398594934535208,5.820082930352362,5.6937321388027,3.7612001156935624,4.990432586778736,0.03,1,91,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0.0,5,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2.58
1,1,0,1,0,1,0,1.01,0.0,8.0,2.0,0.7402,91.67,8.33,6.137727054086234,0.0,0.0,3.2188758248682006,0.0,0.017316017316017316,1,83,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.08
0,1,1,1,1,1,1,1.01,0.0,2.0,1.0,0.6882,87.5,12.5,5.840641657373398,0.0,0.0,2.1972245773362196,8.572249397164315,0.0058309037900874635,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.33
2,1,1,1,1,1,1,1.01,0.0,4.0,2.0,0.7291,95.69,3.45,6.853299093186078,0.0,0.0,4.762173934797756,9.232493176617316,0.004228329809725159,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.87
2,1,1,1,0,1,0,1.01,0.0,0.0,0.0,0.4661,58.82,41.18,5.71042701737487,0.0,0.0,2.8903717578961645,5.308267697401205,0.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.39
2,1,1,1,1,1,2,1.01,0.0,4.0,1.0,0.6442,88.24,11.76,6.082218910376446,0.0,0.0,3.5553480614894135,7.242797922793756,0.009153318077803204,1,89,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.87
4,1,1,1,0,1,0,1.01,,,,0.5943,80.7,14.05,7.037027614686276,0.0,0.0,0.0,9.01322999770879,0.0,1,96,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.55
2,1,1,1,0,1,0,1.01,,,,0.5943,80.7,14.05,8.026823576217629,0.0,0.0,0.0,8.674367865788236,0.0,1,94,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4.45
2,1,1,1,0,1,0,1.01,,,,0.5943,80.7,14.05,5.389071729816501,0.0,0.0,0.0,9.25349564229011,0.0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48
3,1,1,1,1,1,7,0.53,,,,0.5943,80.7,14.05,7.135687347028144,7.633369649679584,6.822197390620491,0.0,9.19917830726999,0.0,1,97,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58
3,1,1,1,1,1,5,0.31,,,,0.5943,80.7,14.05,6.872128101338986,8.966866554188723,7.331714969726466,0.0,8.866581653303996,0.0,1,86,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.02
2,1,1,1,1,1,4,1.61,,,,0.5943,80.7,14.05,5.605802066295998,6.366470447731438,5.2574953720277815,0.0,7.6624678152002375,0.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.35
